course_anonid,lecturer_anonid,lecture_id,discipline,year,month,day,slot,coder,time,code,duration,lecture_date,session_number,lecturer_and_session,title,simple_title,code_grp,duration_int
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,0,LT,6,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,6,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,7,LT,4,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,11,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,12,LR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,13,SQ,10,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,23,LR,26,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,49,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,50,LR,4,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,54,LT,90,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,144,FB,41,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,INT,41
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,185,LT,514,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,699,LQ,5,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,704,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,705,LR,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,708,LQ,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,710,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,711,LR,6,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,717,LQ,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,720,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,721,LR,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,723,LT,23,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,746,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,747,LT,17,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,764,SQ,6,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,770,LR,5,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,775,SR,6,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,781,LR,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,783,SR,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,786,LR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,787,SR,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,789,LR,15,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,804,LT,301,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1105,SQ,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1108,LR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1109,SQ,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1111,LR,8,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1119,LT,226,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1345,SQ,19,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1364,LR,40,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1404,LQ,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1405,SQ,18,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1423,LR,11,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1434,SR,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1437,LR,10,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1447,LT,102,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1549,SR,5,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1554,LR,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1557,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1558,LR,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1561,LT,15,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1576,SR,1,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1577,LT,86,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1663,SQ,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1665,LR,21,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1686,LT,298,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1984,SQ,5,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,1989,LR,22,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2011,LT,693,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2704,SQ,10,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2714,LR,13,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2727,SR,2,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2729,LT,123,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2852,LQ,3,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,VIC,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2855,AD,22,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,NON,0
C2,L2,C2_2018_08_13,VET,2018,08,13,NA,SS,2877,END,NA,2018-08-13,1,L2 S1,C2 2018-08-13 (SS),SS 13/08,"NA",0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1,NA,0,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),"NA",0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1,LT,7,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,8,SR,2,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,10,LT,737,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,747,SQ,8,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,755,LR,53,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,808,SR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,809,LT,873,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1682,SQ,4,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1686,LR,8,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1694,SR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1695,LR,6,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1701,LT,25,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1726,SR,2,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1728,LT,3,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1731,SR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1732,LT,102,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1834,SQ,7,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1841,LR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1842,SQ,3,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1845,LR,25,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,1870,LT,391,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2261,SR,4,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2265,LR,4,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2269,SR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2270,LR,18,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2288,LT,7,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2295,SR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2296,LT,674,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2970,SQ,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2971,LR,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2972,SQ,1,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2973,LR,15,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,2988,LT,16,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,3004,SQ,9,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,3013,LR,13,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),VIC,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,3026,LT,12,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),NON,0
C2,L2,C2_2018_08_14_2,VET,2018,08,14,2,SS,3038,END,NA,2018-08-14,2,L2 S2,C2 2018-08-14 (SS),SS 14/08 (2),"NA",0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,0,LT,311,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,311,SQ,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,312,LT,139,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,451,SQ,4,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,455,LR,60,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,515,LT,1367,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1882,SQ,4,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1886,LR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1887,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1888,LR,53,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1941,LT,20,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1961,SQ,2,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1963,LR,16,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1979,SR,2,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1981,LR,13,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1994,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,1995,LQ,7,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2002,SR,8,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2010,LR,23,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2033,LT,10,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2043,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2044,LT,6,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2050,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2051,LT,337,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2388,SQ,2,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2390,LR,2,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2392,LT,362,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2754,AD,81,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2835,SQ,9,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2844,LR,6,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2850,LT,17,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2867,SQ,3,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2870,LR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2871,SQ,6,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2877,LR,19,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2896,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2897,LT,9,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2906,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2907,LQ,7,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2914,LT,3,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2917,SR,1,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,VIC,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2918,LT,24,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,NON,0
C2,L2,C2_2018_08_14,VET,2018,08,14,NA,SS,2942,END,NA,2018-08-14,3,L2 S3,C2 2018-08-14 (SS),SS 14/08,"NA",0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,0,NA,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,"NA",0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,1,LT,24,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,25,AD,38,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,63,LT,510,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,573,LQ,6,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,579,SR,2,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,581,LR,20,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,601,LT,109,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,710,LQ,7,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,717,SR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,718,LR,11,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,729,SR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,730,LQ,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,731,SR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,732,LR,19,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,751,LT,111,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,862,SQ,8,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,870,LR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,871,SR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,872,LT,847,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,NON,0
C2,L2,C2_2018_08_29,VET,2018,08,29,NA,SS,1719,SR,1,2018-08-29,4,L2 S4,C2 2018-08-29 (SS),SS 29/08,VIC,0
